participants;   mantel lower;   mantel upper; mantel sd;   mantel average;   elsim lower;   elsim upper;   elsim sd;   elsim average
148 ;  0.9985237486250718 ;  0.9993987686958894 ;  0.00016315634405658446 ;  0.9990837067238468 ;  0.874310776942356 ;  1.0 ;  0.037503436242352355 ;  0.965171679197995      
149 ;  0.9987108170198712 ;  0.9994887397879256 ;  0.00016260927473429467 ;  0.9991203975964984 ;  0.874310776942356 ;  1.0 ;  0.03744635644595335 ;  0.96381328320802        
150 ;  0.9986960379212644 ;  0.9994499606047059 ;  0.00014571842774472072 ;  0.9991682880956372 ;  0.874310776942356 ;  1.0 ;  0.038309235928309884 ;  0.961798245614035      
151 ;  0.9985704626732669 ;  0.9994356814089499 ;  0.00015504745527198283 ;  0.9991764565663902 ;  0.874310776942356 ;  1.0 ;  0.03620356975948706 ;  0.9717218045112781      
152 ;  0.9989037583535628 ;  0.9995185254065535 ;  0.0001277045384187034 ;  0.999233955666167 ;  0.874310776942356 ;  1.0 ;  0.03657279508202626 ;  0.9676904761904761        
153 ;  0.9988982757036158 ;  0.9995074878738905 ;  0.00013142714715612543 ;  0.9992469224622189 ;  0.874310776942356 ;  1.0 ;  0.03647873815940862 ;  0.9651052631578947      
154 ;  0.9986979639012797 ;  0.99956312683212 ;  0.0001380709043599721 ;  0.9992649141660329 ;  0.874310776942356 ;  1.0 ;  0.03625041230812184 ;  0.9716779448621553
155 ;  0.998845840992908 ;  0.9995600803433671 ;  0.00012220687140452577 ;  0.9993093887682457 ;  0.874310776942356 ;  1.0 ;  0.035393723998957925 ;  0.9696441102756892      
156 ;  0.9989506518336808 ;  0.9995413893778868 ;  0.00012481431178410255 ;  0.9993171629769809 ;  0.874310776942356 ;  1.0 ;  0.03623168899156199 ;  0.9716954887218044      
157 ;  0.9986764193813396 ;  0.9995777854133495 ;  0.000121919144797422 ;  0.9993465986259613 ;  0.874310776942356 ;  1.0 ;  0.036547851312863096 ;  0.9677167919799499       
158 ;  0.9988407884811088 ;  0.9995830119791632 ;  0.00012431966781869077 ;  0.9993838648872607 ;  0.874310776942356 ;  1.0 ;  0.03542113475069921 ;  0.969
159 ;  0.9989931274206505 ;  0.9995744619456054 ;  9.199996582497751e-05 ;  0.9993948827860969 ;  0.874310776942356 ;  1.0 ;  0.03729095390919734 ;  0.962516290726817        
160 ;  0.9991404339495237 ;  0.9996131206398187 ;  0.00010518113998665346 ;  0.9994315745987317 ;  0.874310776942356 ;  1.0 ;  0.038552049949578206 ;  0.9672055137844611     
161 ;  0.9991591000877883 ;  0.9996162161506147 ;  8.887923203829437e-05 ;  0.999457045118912 ;  0.874310776942356 ;  1.0 ;  0.035474719986762146 ;  0.9676766917293232       
162 ;  0.9990903178640933 ;  0.9996768658105343 ;  0.0001033530360315897 ;  0.9994788245669918 ;  0.874310776942356 ;  1.0 ;  0.03271656063439645 ;  0.9775263157894737       
163 ;  0.9992706663053116 ;  0.9996732743416712 ;  8.129315050785506e-05 ;  0.9995128235381263 ;  0.874310776942356 ;  1.0 ;  0.03326702014339946 ;  0.9755676691729323
164 ;  0.9992469892588847 ;  0.9997199008672817 ;  8.367103212966451e-05 ;  0.9995445167074698 ;  0.874310776942356 ;  1.0 ;  0.0346894713094045 ;  0.9743020050125313        
165 ;  0.9993297092299769 ;  0.9996860387101134 ;  7.302424276476123e-05 ;  0.9995562925739784 ;  0.874310776942356 ;  1.0 ;  0.032431151132514 ;  0.9782318295739347
166 ;  0.9993338792261204 ;  0.9997112815021975 ;  8.011218889204078e-05 ;  0.999571142086847 ;  0.874310776942356 ;  1.0 ;  0.033422739004835576 ;  0.9749147869674185       
167 ;  0.9992584588227093 ;  0.9997630918903994 ;  8.092746434647e-05 ;  0.9996043550466645 ;  0.874310776942356 ;  1.0 ;  0.03373596082750258 ;  0.9735739348370926
168 ;  0.9993983135784837 ;  0.999761056964204 ;  7.434729866107485e-05 ;  0.9996250927647498 ;  0.9329573934837092 ;  1.0 ;  0.03271698803535717 ;  0.9728634085213032       
169 ;  0.9994864899551598 ;  0.9997655801842974 ;  6.015761933374067e-05 ;  0.9996502380855412 ;  0.9329573934837092 ;  1.0 ;  0.032952695164083286 ;  0.9715225563909774     
170 ;  0.9995472168216745 ;  0.9998220119500311 ;  5.588939277270727e-05 ;  0.9996823434676704 ;  0.874310776942356 ;  1.0 ;  0.032879012420903936 ;  0.9768997493734335      
171 ;  0.9994998188571701 ;  0.9997996890463607 ;  5.6142574374508607e-05 ;  0.999702690140587 ;  0.874310776942356 ;  1.0 ;  0.03520879854967773 ;  0.9710200501253132       
172 ;  0.9995760062068535 ;  0.9998402528093319 ;  5.019067960018364e-05 ;  0.9997241448411558 ;  0.9329573934837092 ;  1.0 ;  0.031730012061929325 ;  0.9768333333333332     
173 ;  0.9995528860441971 ;  0.9998554172853312 ;  5.3986708808810224e-05 ;  0.9997415162903562 ;  0.9329573934837092 ;  1.0 ;  0.033019168719679165 ;  0.9708784461152882    
174 ;  0.9996388050482784 ;  0.9998601763534172 ;  4.696353527080901e-05 ;  0.9997659796653103 ;  0.9329573934837092 ;  1.0 ;  0.03130657899772432 ;  0.9781390977443608      
175 ;  0.9996861859243971 ;  0.9998518101138953 ;  3.4342418174443706e-05 ;  0.9997871660723727 ;  0.9338345864661652 ;  1.0 ;  0.032577597612575365 ;  0.9735338345864661    
176 ;  0.9996468447863788 ;  0.9998849197466639 ;  4.0756024161809544e-05 ;  0.9998115069698973 ;  0.9338345864661652 ;  1.0 ;  0.027546858338800023 ;  0.9854436090225563    
177 ;  0.9997504472198255 ;  0.9998985356457643 ;  3.196653749862153e-05 ;  0.9998385985493299 ;  0.9338345864661652 ;  1.0 ;  0.03126855451956621 ;  0.9781654135338346      
178 ;  0.999770759965766 ;  0.999912379289298 ;  2.7658517011087322e-05 ;  0.9998504685699464 ;  0.9338345864661652 ;  1.0 ;  0.029857861403887853 ;  0.9814736842105263      
179 ;  0.9998370400105943 ;  0.9999225927605253 ;  2.0300322719481525e-05 ;  0.9998781259960441 ;  0.9338345864661652 ;  1.0 ;  0.03126855451956621 ;  0.9781654135338346     
180 ;  0.9998437646223334 ;  0.9999413143468765 ;  2.001218544743037e-05 ;  0.9998974599858609 ;  0.9338345864661652 ;  1.0 ;  0.03075521916288158 ;  0.9794887218045112      
181 ;  0.9998625916595193 ;  0.9999491771880746 ;  1.618180569687436e-05 ;  0.9999197279811844 ;  0.9338345864661652 ;  1.0 ;  0.03047355218761043 ;  0.9801503759398495      
182 ;  0.9999046024803525 ;  0.9999645344017263 ;  1.3361828411429306e-05 ;  0.9999372442381812 ;  0.9338345864661652 ;  1.0 ;  0.020806775429097327 ;  0.9927218045112782    
183 ;  0.9999177366802341 ;  0.9999852114931178 ;  1.1608895265009983e-05 ;  0.9999594655441914 ;  0.9338345864661652 ;  1.0 ;  0.029168625714555797 ;  0.982796992481203     
184 ;  0.9999659343695401 ;  0.9999925213538462 ;  5.727546763725638e-06 ;  0.9999806895289018 ;  1.0 ;  1.0 ;  0.0 ;  1.0
185 ;  1.0 ;  1.0 ;  0.0 ;  1.0 ;  1.0 ;  1.0 ;  0.0 ;  1.0
