participants;   mantel lower;            mantel upper;          mantel sd;          mantel average;         elsim lower;          elsim upper;          elsim sd;               elsim average
146 ;           0.9982781519458905 ;  0.9989689730897054 ;  0.00015722858763962704 ;  0.998693062828084 ;  0.858114478114478 ;  1.0 ;  0.03575214561198438 ;  0.9545118967452301       
147 ;           0.9983298164608498 ;  0.9991059520894616 ;  0.00016465233155646937 ;  0.9986993943760527 ;  0.885176366843033 ;  1.0 ;  0.03296329411896155 ;  0.9499303671637005      
148 ;           0.9982275402530354 ;  0.9991219597594944 ;  0.0001948640593217083 ;  0.9987134425004386 ;  0.8458305274971943 ;  1.0 ;  0.03695104158562272 ;  0.9567019079685747      
149 ;           0.9981973348710534 ;  0.9990788143230168 ;  0.0001874309034967889 ;  0.9987658171220719 ;  0.8821268237934908 ;  1.0 ;  0.03576912917216804 ;  0.9607600128266796      
150 ;           0.9981624641846657 ;  0.9990701598699426 ;  0.00017169384753096416 ;  0.9988005755742971 ;  0.885176366843033 ;  1.0 ;  0.030629448968203153 ;  0.9485808962642296     
151 ;           0.9983949371434302 ;  0.9992057273970448 ;  0.00018364192867131388 ;  0.9988331826870689 ;  0.8821268237934908 ;  1.0 ;  0.032897391471202395 ;  0.9538502324835657    
152 ;           0.998373883437055 ;  0.9992459482391375 ;  0.0001814398598782592 ;  0.9988688213706345 ;  0.8821268237934908 ;  1.0 ;  0.035913933545053366 ;  0.9563835578002244      
153 ;           0.9984350811242393 ;  0.9992535645504038 ;  0.0001566966314830157 ;  0.9989214433507748 ;  0.885176366843033 ;  1.0 ;  0.03288063237226083 ;  0.9543607663940997
154 ;           0.9985384264264573 ;  0.999280348321018 ;  0.0001478979856991532 ;  0.9989482819817121 ;  0.8821268237934908 ;  1.0 ;  0.034230579919286575 ;  0.9548890011223344      
155 ;           0.9986236222072599 ;  0.9992730611104095 ;  0.00014173031951330702 ;  0.9989795883557446 ;  0.904781144781145 ;  1.0 ;  0.03439303995835736 ;  0.9577901956068623      
156 ;           0.9984709150089056 ;  0.9992718859456716 ;  0.0001359148568391106 ;  0.9990136485953437 ;  0.8821268237934908 ;  1.0 ;  0.032153805270149036 ;  0.9609819544652878     
157 ;           0.9986940326466586 ;  0.999311853860324 ;  0.00014094969542312595 ;  0.9990624891595994 ;  0.8821268237934908 ;  1.0 ;  0.03526989600116053 ;  0.9564766875100208      
158 ;           0.9986538224813627 ;  0.999358132528785 ;  0.00013580021970064198 ;  0.9990783171732865 ;  0.885176366843033 ;  1.0 ;  0.03319386221727891 ;  0.952337389770723        
159 ;           0.998744483577956 ;  0.9993471059250167 ;  0.00011922067749436095 ;  0.9991211593863688 ;  0.904781144781145 ;  1.0 ;  0.03331353337188963 ;  0.9563857623857623       
160 ;           0.9988216377636169 ;  0.9994001085193274 ;  0.00012343221267545709 ;  0.9991455138287676 ;  0.8821268237934908 ;  1.0 ;  0.03261476221544351 ;  0.9529721099887767     
161 ;           0.9988371860839552 ;  0.9993656351930487 ;  9.120735089100261e-05 ;  0.9991871002944829 ;  0.8821268237934908 ;  1.0 ;  0.03421617679869619 ;  0.9619009219175886      
162 ;           0.9989206300871039 ;  0.9994673742242146 ;  0.00011752645825937687 ;  0.9992215280820049 ;  0.904781144781145 ;  1.0 ;  0.03178367774941594 ;  0.9571903799903799      
163 ;           0.9984603604177095 ;  0.9994592892807633 ;  0.0001251939731560256 ;  0.9992405190957894 ;  0.8936700336700334 ;  1.0 ;  0.03383761805905193 ;  0.9599467051467051      
164 ;           0.9989547503852713 ;  0.9995711917289536 ;  0.00012452654708287983 ;  0.9992604026679572 ;  0.904781144781145 ;  1.0 ;  0.03229555053192787 ;  0.9565529581529582      
165 ;           0.998884856550777 ;  0.9995084981235515 ;  0.00011129173963977701 ;  0.9993141314296708 ;  0.8458305274971943 ;  1.0 ;  0.036085776493343866 ;  0.954450328683662      
166 ;           0.9991159309591447 ;  0.9995144014785509 ;  9.240902909559737e-05 ;  0.9993347821042398 ;  0.904781144781145 ;  1.0 ;  0.03285601498127861 ;  0.9592118326118326       
167 ;           0.9990415386440565 ;  0.9995571483834141 ;  0.00011272315014625044 ;  0.9993656455178737 ;  0.8821268237934908 ;  1.0 ;  0.030252173047920383 ;  0.9586563892897225    
168 ;           0.999142747176276 ;  0.9995805856309427 ;  9.136831776136485e-05 ;  0.9993972109654347 ;  0.904781144781145 ;  1.0 ;  0.03260871085012908 ;  0.9624776334776334        
169 ;           0.9991907465823666 ;  0.9996094324655425 ;  9.184360378731075e-05 ;  0.9994317976278116 ;  0.8458305274971943 ;  1.0 ;  0.03470109180360893 ;  0.9582898589065255      
170 ;           0.999205361474203 ;  0.9996554776102046 ;  9.150552103879896e-05 ;  0.9994512457525853 ;  0.904781144781145 ;  1.0 ;  0.031348967560770186 ;  0.9557984607984608       
171 ;           0.9992590836511881 ;  0.9996617078672985 ;  7.353591776226646e-05 ;  0.9994864048143848 ;  0.904781144781145 ;  1.0 ;  0.03253348879992867 ;  0.9677953823953823       
172 ;           0.9992992828188931 ;  0.9996791471138184 ;  7.777108379130507e-05 ;  0.9995210542675164 ;  0.904781144781145 ;  1.0 ;  0.0323476753035224 ;  0.9581858585858586        
173 ;           0.9993174221411857 ;  0.999647812701049 ;  6.007380358261582e-05 ;  0.9995438590983997 ;  0.904781144781145 ;  1.0 ;  0.03194390448997163 ;  0.9600902356902357        
174 ;           0.9994072380419354 ;  0.9997134257046701 ;  6.0184383915034974e-05 ;  0.9995829787332593 ;  0.904781144781145 ;  1.0 ;  0.0317580134390826 ;  0.9618146224146223       
175 ;           0.9994861377558321 ;  0.9996956519037162 ;  4.8840067891603655e-05 ;  0.9996015366260046 ;  0.904781144781145 ;  1.0 ;  0.03500343227861794 ;  0.9595581529581529      
176 ;           0.9994306846023004 ;  0.9997544346408772 ;  6.31566003914674e-05 ;  0.9996192840812786 ;  0.904781144781145 ;  1.0 ;  0.03571492399535334 ;  0.964665416065416
177 ;           0.9994486260765135 ;  0.9997485944115236 ;  5.687238246116756e-05 ;  0.9996458727744831 ;  0.904781144781145 ;  1.0 ;  0.0320970165154555 ;  0.9592600288600288        
178 ;           0.9995721510028216 ;  0.9998062246386888 ;  4.755472417488481e-05 ;  0.9996963961182082 ;  0.904781144781145 ;  1.0 ;  0.03270177841375683 ;  0.9651060125060125       
179 ;           0.9995454314192481 ;  0.9998273111411596 ;  4.877627586530739e-05 ;  0.9997010180308659 ;  0.904781144781145 ;  1.0 ;  0.03257664407198595 ;  0.9645472823472823       
180 ;           0.9996366659809042 ;  0.9998145114262539 ;  3.797346149544932e-05 ;  0.9997420701431631 ;  0.904781144781145 ;  1.0 ;  0.03305372963571387 ;  0.9660405002405003       
181 ;           0.9996566110346505 ;  0.9998553044697234 ;  3.8813188079679695e-05 ;  0.9997677743390498 ;  0.904781144781145 ;  1.0 ;  0.031332701226110045 ;  0.9667536315536315     
182 ;           0.999618587091463 ;  0.9998493798607857 ;  4.169492938587726e-05 ;  0.9997799697864609 ;  0.904781144781145 ;  1.0 ;  0.031325900325093504 ;  0.9674343434343433       
183 ;           0.9997183293252413 ;  0.9998731250723414 ;  2.976864022419085e-05 ;  0.9998110954033566 ;  0.904781144781145 ;  1.0 ;  0.030844249410848693 ;  0.9645492063492063      
184 ;           0.9997213201913768 ;  0.9998908757766903 ;  3.220879887689643e-05 ;  0.9998314299533108 ;  0.904781144781145 ;  1.0 ;  0.03304514617992973 ;  0.9649260221260221       
185 ;           0.9997893411230065 ;  0.9999180090726809 ;  2.5265977138292598e-05 ;  0.999859903965336 ;  0.904781144781145 ;  1.0 ;  0.029626235289351117 ;  0.9692344396344396      
186 ;           0.9997802364486663 ;  0.9999328888388374 ;  2.450338123909891e-05 ;  0.9998810457533182 ;  0.904781144781145 ;  1.0 ;  0.030890193352172694 ;  0.9719218855218854      
187 ;           0.9998443994742947 ;  0.9999394558148981 ;  1.9452145190497377e-05 ;  0.9999068163997221 ;  0.904781144781145 ;  1.0 ;  0.02965202950347598 ;  0.9737652717652717      
188 ;           0.9998772181996485 ;  0.9999634354450561 ;  1.325856445744198e-05 ;  0.999932125649463 ;  0.904781144781145 ;  1.0 ;  0.029007496173446307 ;  0.9773311207311206
189 ;           0.9999169115086217 ;  0.9999747322270708 ;  1.1517809526487983e-05 ;  0.9999517185886873 ;  0.9441269841269838 ;  1.0 ;  0.026600876262932248 ;  0.9810031746031745    
190 ;           0.9999588339241565 ;  0.9999904746594864 ;  7.391022867312797e-06 ;  0.999976713516755 ;  0.9441269841269838 ;  1.0 ;  0.022872187876285362 ;  0.9882666666666666      
191 ;           1.0 ;  1.0 ;  0.0 ;  1.0 ;  1.0 ;  1.0 ;  0.0 ;  1.0
